TME_DAY_ID,TME_WK_DAY_NO,TME_MNTH_NO,TME_QTR_NO,TME_YR_NO,TME_DSPL_DT,TME_JUL_DT
4582,7,7,3,2009,2009-07-18,40012
4583,1,7,3,2009,2009-07-19,40013
4584,2,7,3,2009,2009-07-20,40014
4585,3,7,3,2009,2009-07-21,40015
4586,4,7,3,2009,2009-07-22,40016
4587,5,7,3,2009,2009-07-23,40017
4588,6,7,3,2009,2009-07-24,40018
4589,7,7,3,2009,2009-07-25,40019
4590,1,7,3,2009,2009-07-26,40020
4591,2,7,3,2009,2009-07-27,40021
4592,3,7,3,2009,2009-07-28,40022
4593,4,7,3,2009,2009-07-29,40023
4594,5,7,3,2009,2009-07-30,40024
4595,6,7,3,2009,2009-07-31,40025
4596,7,8,3,2009,2009-08-01,40026
4597,1,8,3,2009,2009-08-02,40027
4598,2,8,3,2009,2009-08-03,40028
4599,3,8,3,2009,2009-08-04,40029
4600,4,8,3,2009,2009-08-05,40030
4601,5,8,3,2009,2009-08-06,40031
4602,6,8,3,2009,2009-08-07,40032
4603,7,8,3,2009,2009-08-08,40033
4604,1,8,3,2009,2009-08-09,40034
4605,2,8,3,2009,2009-08-10,40035
4606,3,8,3,2009,2009-08-11,40036
4607,4,8,3,2009,2009-08-12,40037
4608,5,8,3,2009,2009-08-13,40038
4609,6,8,3,2009,2009-08-14,40039
4610,7,8,3,2009,2009-08-15,40040
4611,1,8,3,2009,2009-08-16,40041
4612,2,8,3,2009,2009-08-17,40042
4613,3,8,3,2009,2009-08-18,40043
4614,4,8,3,2009,2009-08-19,40044
4615,5,8,3,2009,2009-08-20,40045
4616,6,8,3,2009,2009-08-21,40046
4617,7,8,3,2009,2009-08-22,40047
4618,1,8,3,2009,2009-08-23,40048
4619,2,8,3,2009,2009-08-24,40049
4620,3,8,3,2009,2009-08-25,40050
4621,4,8,3,2009,2009-08-26,40051
4622,5,8,3,2009,2009-08-27,40052
4623,6,8,3,2009,2009-08-28,40053
4624,7,8,3,2009,2009-08-29,40054
4625,1,8,3,2009,2009-08-30,40055
4626,2,8,3,2009,2009-08-31,40056
4627,3,9,3,2009,2009-09-01,40057
4628,4,9,3,2009,2009-09-02,40058
4629,5,9,3,2009,2009-09-03,40059
4630,6,9,3,2009,2009-09-04,40060
4631,7,9,3,2009,2009-09-05,40061
4632,1,9,3,2009,2009-09-06,40062
4633,2,9,3,2009,2009-09-07,40063
4634,3,9,3,2009,2009-09-08,40064
4635,4,9,3,2009,2009-09-09,40065
4636,5,9,3,2009,2009-09-10,40066
4637,6,9,3,2009,2009-09-11,40067
4638,7,9,3,2009,2009-09-12,40068
4639,1,9,3,2009,2009-09-13,40069
4640,2,9,3,2009,2009-09-14,40070
4641,3,9,3,2009,2009-09-15,40071
4642,4,9,3,2009,2009-09-16,40072
4643,5,9,3,2009,2009-09-17,40073
4644,6,9,3,2009,2009-09-18,40074
4645,7,9,3,2009,2009-09-19,40075
4646,1,9,3,2009,2009-09-20,40076
4647,2,9,3,2009,2009-09-21,40077
4648,3,9,3,2009,2009-09-22,40078
4649,4,9,3,2009,2009-09-23,40079
4650,5,9,3,2009,2009-09-24,40080
4651,6,9,3,2009,2009-09-25,40081
4652,7,9,3,2009,2009-09-26,40082
4653,1,9,3,2009,2009-09-27,40083
4654,2,9,3,2009,2009-09-28,40084
4655,3,9,3,2009,2009-09-29,40085
4656,4,9,3,2009,2009-09-30,40086
4657,5,10,4,2009,2009-10-01,40087
4658,6,10,4,2009,2009-10-02,40088
4659,7,10,4,2009,2009-10-03,40089
4660,1,10,4,2009,2009-10-04,40090
4661,2,10,4,2009,2009-10-05,40091
4662,3,10,4,2009,2009-10-06,40092
4663,4,10,4,2009,2009-10-07,40093
4664,5,10,4,2009,2009-10-08,40094
4665,6,10,4,2009,2009-10-09,40095
4666,7,10,4,2009,2009-10-10,40096
4667,1,10,4,2009,2009-10-11,40097
4668,2,10,4,2009,2009-10-12,40098
4669,3,10,4,2009,2009-10-13,40099
4670,4,10,4,2009,2009-10-14,40100
4671,5,10,4,2009,2009-10-15,40101
4672,6,10,4,2009,2009-10-16,40102
4673,7,10,4,2009,2009-10-17,40103
4674,1,10,4,2009,2009-10-18,40104
4675,2,10,4,2009,2009-10-19,40105
4676,3,10,4,2009,2009-10-20,40106
4677,4,10,4,2009,2009-10-21,40107
4678,5,10,4,2009,2009-10-22,40108
4679,6,10,4,2009,2009-10-23,40109
4680,7,10,4,2009,2009-10-24,40110
4681,1,10,4,2009,2009-10-25,40111
4682,2,10,4,2009,2009-10-26,40112
4683,3,10,4,2009,2009-10-27,40113
4684,4,10,4,2009,2009-10-28,40114
4685,5,10,4,2009,2009-10-29,40115
4686,6,10,4,2009,2009-10-30,40116
4687,7,10,4,2009,2009-10-31,40117
4688,1,11,4,2009,2009-11-01,40118
4689,2,11,4,2009,2009-11-02,40119
4690,3,11,4,2009,2009-11-03,40120
4691,4,11,4,2009,2009-11-04,40121
4692,5,11,4,2009,2009-11-05,40122
4693,6,11,4,2009,2009-11-06,40123
4694,7,11,4,2009,2009-11-07,40124
4695,1,11,4,2009,2009-11-08,40125
4696,2,11,4,2009,2009-11-09,40126
4697,3,11,4,2009,2009-11-10,40127
4698,4,11,4,2009,2009-11-11,40128
4699,5,11,4,2009,2009-11-12,40129
4700,6,11,4,2009,2009-11-13,40130
4701,7,11,4,2009,2009-11-14,40131
4702,1,11,4,2009,2009-11-15,40132
4703,2,11,4,2009,2009-11-16,40133
4704,3,11,4,2009,2009-11-17,40134
4705,4,11,4,2009,2009-11-18,40135
4706,5,11,4,2009,2009-11-19,40136
4707,6,11,4,2009,2009-11-20,40137
4708,7,11,4,2009,2009-11-21,40138
4709,1,11,4,2009,2009-11-22,40139
4710,2,11,4,2009,2009-11-23,40140
4711,3,11,4,2009,2009-11-24,40141
4712,4,11,4,2009,2009-11-25,40142
4713,5,11,4,2009,2009-11-26,40143
4714,6,11,4,2009,2009-11-27,40144
4715,7,11,4,2009,2009-11-28,40145
4716,1,11,4,2009,2009-11-29,40146
4717,2,11,4,2009,2009-11-30,40147
4718,3,12,4,2009,2009-12-01,40148
4719,4,12,4,2009,2009-12-02,40149
4720,5,12,4,2009,2009-12-03,40150
4721,6,12,4,2009,2009-12-04,40151
4722,7,12,4,2009,2009-12-05,40152
4723,1,12,4,2009,2009-12-06,40153
4724,2,12,4,2009,2009-12-07,40154
4725,3,12,4,2009,2009-12-08,40155
4726,4,12,4,2009,2009-12-09,40156
4727,5,12,4,2009,2009-12-10,40157
4728,6,12,4,2009,2009-12-11,40158
4729,7,12,4,2009,2009-12-12,40159
4730,1,12,4,2009,2009-12-13,40160
4731,2,12,4,2009,2009-12-14,40161
4732,3,12,4,2009,2009-12-15,40162
4733,4,12,4,2009,2009-12-16,40163
4734,5,12,4,2009,2009-12-17,40164
4735,6,12,4,2009,2009-12-18,40165
4736,7,12,4,2009,2009-12-19,40166
4737,1,12,4,2009,2009-12-20,40167
4738,2,12,4,2009,2009-12-21,40168
4739,3,12,4,2009,2009-12-22,40169
4740,4,12,4,2009,2009-12-23,40170
4741,5,12,4,2009,2009-12-24,40171
4742,6,12,4,2009,2009-12-25,40172
4743,7,12,4,2009,2009-12-26,40173
4744,1,12,4,2009,2009-12-27,40174
4745,2,12,4,2009,2009-12-28,40175
4746,3,12,4,2009,2009-12-29,40176
4747,4,12,4,2009,2009-12-30,40177
4748,5,12,4,2009,2009-12-31,40178
4749,6,1,1,2010,2010-01-01,40179
4750,7,1,1,2010,2010-01-02,40180
4751,1,1,1,2010,2010-01-03,40181
4752,2,1,1,2010,2010-01-04,40182
4753,3,1,1,2010,2010-01-05,40183
4754,4,1,1,2010,2010-01-06,40184
4755,5,1,1,2010,2010-01-07,40185
4756,6,1,1,2010,2010-01-08,40186
4757,7,1,1,2010,2010-01-09,40187
4758,1,1,1,2010,2010-01-10,40188
4759,2,1,1,2010,2010-01-11,40189
4760,3,1,1,2010,2010-01-12,40190
4761,4,1,1,2010,2010-01-13,40191
4762,5,1,1,2010,2010-01-14,40192
4763,6,1,1,2010,2010-01-15,40193
4764,7,1,1,2010,2010-01-16,40194
4765,1,1,1,2010,2010-01-17,40195
4766,2,1,1,2010,2010-01-18,40196
4767,3,1,1,2010,2010-01-19,40197
4768,4,1,1,2010,2010-01-20,40198
4769,5,1,1,2010,2010-01-21,40199
4770,6,1,1,2010,2010-01-22,40200
4771,7,1,1,2010,2010-01-23,40201
4772,1,1,1,2010,2010-01-24,40202
4773,2,1,1,2010,2010-01-25,40203
4774,3,1,1,2010,2010-01-26,40204
4775,4,1,1,2010,2010-01-27,40205
4776,5,1,1,2010,2010-01-28,40206
4777,6,1,1,2010,2010-01-29,40207
4778,7,1,1,2010,2010-01-30,40208
4779,1,1,1,2010,2010-01-31,40209
4780,2,2,1,2010,2010-02-01,40210
4781,3,2,1,2010,2010-02-02,40211
4782,4,2,1,2010,2010-02-03,40212
4783,5,2,1,2010,2010-02-04,40213
4784,6,2,1,2010,2010-02-05,40214
4785,7,2,1,2010,2010-02-06,40215
4786,1,2,1,2010,2010-02-07,40216
4787,2,2,1,2010,2010-02-08,40217
4788,3,2,1,2010,2010-02-09,40218
4789,4,2,1,2010,2010-02-10,40219
4790,5,2,1,2010,2010-02-11,40220
4791,6,2,1,2010,2010-02-12,40221
4792,7,2,1,2010,2010-02-13,40222
4793,1,2,1,2010,2010-02-14,40223
4794,2,2,1,2010,2010-02-15,40224
4795,3,2,1,2010,2010-02-16,40225
4796,4,2,1,2010,2010-02-17,40226
4797,5,2,1,2010,2010-02-18,40227
4798,6,2,1,2010,2010-02-19,40228
4799,7,2,1,2010,2010-02-20,40229
4800,1,2,1,2010,2010-02-21,40230
4801,2,2,1,2010,2010-02-22,40231
4802,3,2,1,2010,2010-02-23,40232
4803,4,2,1,2010,2010-02-24,40233
4804,5,2,1,2010,2010-02-25,40234
4805,6,2,1,2010,2010-02-26,40235
4806,7,2,1,2010,2010-02-27,40236
4807,1,2,1,2010,2010-02-28,40237
4808,2,3,1,2010,2010-03-01,40238
4809,3,3,1,2010,2010-03-02,40239
4810,4,3,1,2010,2010-03-03,40240
4811,5,3,1,2010,2010-03-04,40241
4812,6,3,1,2010,2010-03-05,40242
4813,7,3,1,2010,2010-03-06,40243
4814,1,3,1,2010,2010-03-07,40244
4815,2,3,1,2010,2010-03-08,40245
4816,3,3,1,2010,2010-03-09,40246
4817,4,3,1,2010,2010-03-10,40247
4818,5,3,1,2010,2010-03-11,40248
4819,6,3,1,2010,2010-03-12,40249
4820,7,3,1,2010,2010-03-13,40250
4821,1,3,1,2010,2010-03-14,40251
4822,2,3,1,2010,2010-03-15,40252
4823,3,3,1,2010,2010-03-16,40253
4824,4,3,1,2010,2010-03-17,40254
4825,5,3,1,2010,2010-03-18,40255
4826,6,3,1,2010,2010-03-19,40256
4827,7,3,1,2010,2010-03-20,40257
4828,1,3,1,2010,2010-03-21,40258
4829,2,3,1,2010,2010-03-22,40259
4830,3,3,1,2010,2010-03-23,40260
4831,4,3,1,2010,2010-03-24,40261
4832,5,3,1,2010,2010-03-25,40262
4833,6,3,1,2010,2010-03-26,40263
4834,7,3,1,2010,2010-03-27,40264
4835,1,3,1,2010,2010-03-28,40265
4836,2,3,1,2010,2010-03-29,40266
4837,3,3,1,2010,2010-03-30,40267
4838,4,3,1,2010,2010-03-31,40268
4839,5,4,2,2010,2010-04-01,40269
4840,6,4,2,2010,2010-04-02,40270
4841,7,4,2,2010,2010-04-03,40271
4842,1,4,2,2010,2010-04-04,40272
4843,2,4,2,2010,2010-04-05,40273
4844,3,4,2,2010,2010-04-06,40274
4845,4,4,2,2010,2010-04-07,40275
4846,5,4,2,2010,2010-04-08,40276
4847,6,4,2,2010,2010-04-09,40277
4848,7,4,2,2010,2010-04-10,40278
4849,1,4,2,2010,2010-04-11,40279
4850,2,4,2,2010,2010-04-12,40280
4851,3,4,2,2010,2010-04-13,40281
4852,4,4,2,2010,2010-04-14,40282
4853,5,4,2,2010,2010-04-15,40283
4854,6,4,2,2010,2010-04-16,40284
4855,7,4,2,2010,2010-04-17,40285
4856,1,4,2,2010,2010-04-18,40286
4857,2,4,2,2010,2010-04-19,40287
4858,3,4,2,2010,2010-04-20,40288
4859,4,4,2,2010,2010-04-21,40289
4860,5,4,2,2010,2010-04-22,40290
4861,6,4,2,2010,2010-04-23,40291
4862,7,4,2,2010,2010-04-24,40292
4863,1,4,2,2010,2010-04-25,40293
4864,2,4,2,2010,2010-04-26,40294
4865,3,4,2,2010,2010-04-27,40295
4866,4,4,2,2010,2010-04-28,40296
4867,5,4,2,2010,2010-04-29,40297
4868,6,4,2,2010,2010-04-30,40298
4869,7,5,2,2010,2010-05-01,40299
4870,1,5,2,2010,2010-05-02,40300
4871,2,5,2,2010,2010-05-03,40301
4872,3,5,2,2010,2010-05-04,40302
4873,4,5,2,2010,2010-05-05,40303
4874,5,5,2,2010,2010-05-06,40304
4875,6,5,2,2010,2010-05-07,40305
4876,7,5,2,2010,2010-05-08,40306
4877,1,5,2,2010,2010-05-09,40307
4878,2,5,2,2010,2010-05-10,40308
4879,3,5,2,2010,2010-05-11,40309
4880,4,5,2,2010,2010-05-12,40310
4881,5,5,2,2010,2010-05-13,40311
4882,6,5,2,2010,2010-05-14,40312
4883,7,5,2,2010,2010-05-15,40313
4884,1,5,2,2010,2010-05-16,40314
4885,2,5,2,2010,2010-05-17,40315
4886,3,5,2,2010,2010-05-18,40316
4887,4,5,2,2010,2010-05-19,40317
4888,5,5,2,2010,2010-05-20,40318
4889,6,5,2,2010,2010-05-21,40319
4890,7,5,2,2010,2010-05-22,40320
4891,1,5,2,2010,2010-05-23,40321
4892,2,5,2,2010,2010-05-24,40322
4893,3,5,2,2010,2010-05-25,40323
4894,4,5,2,2010,2010-05-26,40324
4895,5,5,2,2010,2010-05-27,40325
4896,6,5,2,2010,2010-05-28,40326
4897,7,5,2,2010,2010-05-29,40327
4898,1,5,2,2010,2010-05-30,40328
4899,2,5,2,2010,2010-05-31,40329
4900,3,6,2,2010,2010-06-01,40330
4901,4,6,2,2010,2010-06-02,40331
4902,5,6,2,2010,2010-06-03,40332
4903,6,6,2,2010,2010-06-04,40333
4904,7,6,2,2010,2010-06-05,40334
4905,1,6,2,2010,2010-06-06,40335
4906,2,6,2,2010,2010-06-07,40336
4907,3,6,2,2010,2010-06-08,40337
4908,4,6,2,2010,2010-06-09,40338
4909,5,6,2,2010,2010-06-10,40339
4910,6,6,2,2010,2010-06-11,40340
4911,7,6,2,2010,2010-06-12,40341
4912,1,6,2,2010,2010-06-13,40342
4913,2,6,2,2010,2010-06-14,40343
4914,3,6,2,2010,2010-06-15,40344
4915,4,6,2,2010,2010-06-16,40345
4916,5,6,2,2010,2010-06-17,40346
4917,6,6,2,2010,2010-06-18,40347
4918,7,6,2,2010,2010-06-19,40348
4919,1,6,2,2010,2010-06-20,40349
4920,2,6,2,2010,2010-06-21,40350
4921,3,6,2,2010,2010-06-22,40351
4922,4,6,2,2010,2010-06-23,40352
4923,5,6,2,2010,2010-06-24,40353
4924,6,6,2,2010,2010-06-25,40354
4925,7,6,2,2010,2010-06-26,40355
4926,1,6,2,2010,2010-06-27,40356
4927,2,6,2,2010,2010-06-28,40357
4928,3,6,2,2010,2010-06-29,40358
4929,4,6,2,2010,2010-06-30,40359
4930,5,7,3,2010,2010-07-01,40360
4931,6,7,3,2010,2010-07-02,40361
4932,7,7,3,2010,2010-07-03,40362
4933,1,7,3,2010,2010-07-04,40363
4934,2,7,3,2010,2010-07-05,40364
4935,3,7,3,2010,2010-07-06,40365
4936,4,7,3,2010,2010-07-07,40366
4937,5,7,3,2010,2010-07-08,40367
4938,6,7,3,2010,2010-07-09,40368
4939,7,7,3,2010,2010-07-10,40369
4940,1,7,3,2010,2010-07-11,40370
4941,2,7,3,2010,2010-07-12,40371
4942,3,7,3,2010,2010-07-13,40372
4943,4,7,3,2010,2010-07-14,40373
4944,5,7,3,2010,2010-07-15,40374
4945,6,7,3,2010,2010-07-16,40375
4946,7,7,3,2010,2010-07-17,40376
4947,1,7,3,2010,2010-07-18,40377
4948,2,7,3,2010,2010-07-19,40378
4949,3,7,3,2010,2010-07-20,40379
4950,4,7,3,2010,2010-07-21,40380
4951,5,7,3,2010,2010-07-22,40381
4952,6,7,3,2010,2010-07-23,40382
4953,7,7,3,2010,2010-07-24,40383
4954,1,7,3,2010,2010-07-25,40384
4955,2,7,3,2010,2010-07-26,40385
4956,3,7,3,2010,2010-07-27,40386
4957,4,7,3,2010,2010-07-28,40387
4958,5,7,3,2010,2010-07-29,40388
4959,6,7,3,2010,2010-07-30,40389
4960,7,7,3,2010,2010-07-31,40390
4961,1,8,3,2010,2010-08-01,40391
4962,2,8,3,2010,2010-08-02,40392
4963,3,8,3,2010,2010-08-03,40393
4964,4,8,3,2010,2010-08-04,40394
4965,5,8,3,2010,2010-08-05,40395
4966,6,8,3,2010,2010-08-06,40396
4967,7,8,3,2010,2010-08-07,40397
4968,1,8,3,2010,2010-08-08,40398
4969,2,8,3,2010,2010-08-09,40399
4970,3,8,3,2010,2010-08-10,40400
4971,4,8,3,2010,2010-08-11,40401
4972,5,8,3,2010,2010-08-12,40402
4973,6,8,3,2010,2010-08-13,40403
4974,7,8,3,2010,2010-08-14,40404
4975,1,8,3,2010,2010-08-15,40405
4976,2,8,3,2010,2010-08-16,40406
4977,3,8,3,2010,2010-08-17,40407
4978,4,8,3,2010,2010-08-18,40408
4979,5,8,3,2010,2010-08-19,40409
4980,6,8,3,2010,2010-08-20,40410
4981,7,8,3,2010,2010-08-21,40411
4982,1,8,3,2010,2010-08-22,40412
4983,2,8,3,2010,2010-08-23,40413
4984,3,8,3,2010,2010-08-24,40414
4985,4,8,3,2010,2010-08-25,40415
4986,5,8,3,2010,2010-08-26,40416
4987,6,8,3,2010,2010-08-27,40417
4988,7,8,3,2010,2010-08-28,40418
4989,1,8,3,2010,2010-08-29,40419
4990,2,8,3,2010,2010-08-30,40420
4991,3,8,3,2010,2010-08-31,40421
4992,4,9,3,2010,2010-09-01,40422
4993,5,9,3,2010,2010-09-02,40423
4994,6,9,3,2010,2010-09-03,40424
4995,7,9,3,2010,2010-09-04,40425
4996,1,9,3,2010,2010-09-05,40426
4997,2,9,3,2010,2010-09-06,40427
4998,3,9,3,2010,2010-09-07,40428
4999,4,9,3,2010,2010-09-08,40429
5000,5,9,3,2010,2010-09-09,40430
5001,6,9,3,2010,2010-09-10,40431
5002,7,9,3,2010,2010-09-11,40432
5003,1,9,3,2010,2010-09-12,40433
5004,2,9,3,2010,2010-09-13,40434
5005,3,9,3,2010,2010-09-14,40435
5006,4,9,3,2010,2010-09-15,40436
5007,5,9,3,2010,2010-09-16,40437
5008,6,9,3,2010,2010-09-17,40438
5009,7,9,3,2010,2010-09-18,40439
5010,1,9,3,2010,2010-09-19,40440
5011,2,9,3,2010,2010-09-20,40441
5012,3,9,3,2010,2010-09-21,40442
5013,4,9,3,2010,2010-09-22,40443
5014,5,9,3,2010,2010-09-23,40444
5015,6,9,3,2010,2010-09-24,40445
5016,7,9,3,2010,2010-09-25,40446
5017,1,9,3,2010,2010-09-26,40447
5018,2,9,3,2010,2010-09-27,40448
5019,3,9,3,2010,2010-09-28,40449
5020,4,9,3,2010,2010-09-29,40450
5021,5,9,3,2010,2010-09-30,40451
5022,6,10,4,2010,2010-10-01,40452
5023,7,10,4,2010,2010-10-02,40453
5024,1,10,4,2010,2010-10-03,40454
5025,2,10,4,2010,2010-10-04,40455
5026,3,10,4,2010,2010-10-05,40456
5027,4,10,4,2010,2010-10-06,40457
5028,5,10,4,2010,2010-10-07,40458
5029,6,10,4,2010,2010-10-08,40459
5030,7,10,4,2010,2010-10-09,40460
5031,1,10,4,2010,2010-10-10,40461
5032,2,10,4,2010,2010-10-11,40462
5033,3,10,4,2010,2010-10-12,40463
5034,4,10,4,2010,2010-10-13,40464
5035,5,10,4,2010,2010-10-14,40465
5036,6,10,4,2010,2010-10-15,40466
5037,7,10,4,2010,2010-10-16,40467
5038,1,10,4,2010,2010-10-17,40468
5039,2,10,4,2010,2010-10-18,40469
5040,3,10,4,2010,2010-10-19,40470
5041,4,10,4,2010,2010-10-20,40471
5042,5,10,4,2010,2010-10-21,40472
5043,6,10,4,2010,2010-10-22,40473
5044,7,10,4,2010,2010-10-23,40474
5045,1,10,4,2010,2010-10-24,40475
5046,2,10,4,2010,2010-10-25,40476
5047,3,10,4,2010,2010-10-26,40477
5048,4,10,4,2010,2010-10-27,40478
5049,5,10,4,2010,2010-10-28,40479
5050,6,10,4,2010,2010-10-29,40480
5051,7,10,4,2010,2010-10-30,40481
5052,1,10,4,2010,2010-10-31,40482
5053,2,11,4,2010,2010-11-01,40483
5054,3,11,4,2010,2010-11-02,40484
5055,4,11,4,2010,2010-11-03,40485
5056,5,11,4,2010,2010-11-04,40486
5057,6,11,4,2010,2010-11-05,40487
5058,7,11,4,2010,2010-11-06,40488
5059,1,11,4,2010,2010-11-07,40489
5060,2,11,4,2010,2010-11-08,40490
5061,3,11,4,2010,2010-11-09,40491
5062,4,11,4,2010,2010-11-10,40492
5063,5,11,4,2010,2010-11-11,40493
5064,6,11,4,2010,2010-11-12,40494
5065,7,11,4,2010,2010-11-13,40495
5066,1,11,4,2010,2010-11-14,40496
5067,2,11,4,2010,2010-11-15,40497
5068,3,11,4,2010,2010-11-16,40498
5069,4,11,4,2010,2010-11-17,40499
5070,5,11,4,2010,2010-11-18,40500
5071,6,11,4,2010,2010-11-19,40501
5072,7,11,4,2010,2010-11-20,40502
5073,1,11,4,2010,2010-11-21,40503
5074,2,11,4,2010,2010-11-22,40504
5075,3,11,4,2010,2010-11-23,40505
5076,4,11,4,2010,2010-11-24,40506
5077,5,11,4,2010,2010-11-25,40507
5078,6,11,4,2010,2010-11-26,40508
5079,7,11,4,2010,2010-11-27,40509
5080,1,11,4,2010,2010-11-28,40510
5081,2,11,4,2010,2010-11-29,40511
5082,3,11,4,2010,2010-11-30,40512
5083,4,12,4,2010,2010-12-01,40513
5084,5,12,4,2010,2010-12-02,40514
5085,6,12,4,2010,2010-12-03,40515
5086,7,12,4,2010,2010-12-04,40516
5087,1,12,4,2010,2010-12-05,40517
5088,2,12,4,2010,2010-12-06,40518
5089,3,12,4,2010,2010-12-07,40519
5090,4,12,4,2010,2010-12-08,40520
5091,5,12,4,2010,2010-12-09,40521
5092,6,12,4,2010,2010-12-10,40522
5093,7,12,4,2010,2010-12-11,40523
5094,1,12,4,2010,2010-12-12,40524
5095,2,12,4,2010,2010-12-13,40525
5096,3,12,4,2010,2010-12-14,40526
5097,4,12,4,2010,2010-12-15,40527
5098,5,12,4,2010,2010-12-16,40528
5099,6,12,4,2010,2010-12-17,40529
5100,7,12,4,2010,2010-12-18,40530
5101,1,12,4,2010,2010-12-19,40531
5102,2,12,4,2010,2010-12-20,40532
5103,3,12,4,2010,2010-12-21,40533
5104,4,12,4,2010,2010-12-22,40534
5105,5,12,4,2010,2010-12-23,40535
5106,6,12,4,2010,2010-12-24,40536
5107,7,12,4,2010,2010-12-25,40537
5108,1,12,4,2010,2010-12-26,40538
5109,2,12,4,2010,2010-12-27,40539
5110,3,12,4,2010,2010-12-28,40540
5111,4,12,4,2010,2010-12-29,40541
5112,5,12,4,2010,2010-12-30,40542
5113,6,12,4,2010,2010-12-31,40543
5114,7,1,1,2011,2011-01-01,40544
5115,1,1,1,2011,2011-01-02,40545
5116,2,1,1,2011,2011-01-03,40546
5117,3,1,1,2011,2011-01-04,40547
5118,4,1,1,2011,2011-01-05,40548
5119,5,1,1,2011,2011-01-06,40549
5120,6,1,1,2011,2011-01-07,40550
5121,7,1,1,2011,2011-01-08,40551
5122,1,1,1,2011,2011-01-09,40552
5123,2,1,1,2011,2011-01-10,40553
5124,3,1,1,2011,2011-01-11,40554
5125,4,1,1,2011,2011-01-12,40555
5126,5,1,1,2011,2011-01-13,40556
5127,6,1,1,2011,2011-01-14,40557
5128,7,1,1,2011,2011-01-15,40558
5129,1,1,1,2011,2011-01-16,40559
5130,2,1,1,2011,2011-01-17,40560
5131,3,1,1,2011,2011-01-18,40561
5132,4,1,1,2011,2011-01-19,40562
5133,5,1,1,2011,2011-01-20,40563
5134,6,1,1,2011,2011-01-21,40564
5135,7,1,1,2011,2011-01-22,40565
5136,1,1,1,2011,2011-01-23,40566
5137,2,1,1,2011,2011-01-24,40567
5138,3,1,1,2011,2011-01-25,40568
5139,4,1,1,2011,2011-01-26,40569
5140,5,1,1,2011,2011-01-27,40570
5141,6,1,1,2011,2011-01-28,40571
5142,7,1,1,2011,2011-01-29,40572
5143,1,1,1,2011,2011-01-30,40573
5144,2,1,1,2011,2011-01-31,40574
5145,3,2,1,2011,2011-02-01,40575
5146,4,2,1,2011,2011-02-02,40576
5147,5,2,1,2011,2011-02-03,40577
5148,6,2,1,2011,2011-02-04,40578
5149,7,2,1,2011,2011-02-05,40579
5150,1,2,1,2011,2011-02-06,40580
5151,2,2,1,2011,2011-02-07,40581
5152,3,2,1,2011,2011-02-08,40582
5153,4,2,1,2011,2011-02-09,40583
5154,5,2,1,2011,2011-02-10,40584
5155,6,2,1,2011,2011-02-11,40585
5156,7,2,1,2011,2011-02-12,40586
5157,1,2,1,2011,2011-02-13,40587
5158,2,2,1,2011,2011-02-14,40588
5159,3,2,1,2011,2011-02-15,40589
5160,4,2,1,2011,2011-02-16,40590
5161,5,2,1,2011,2011-02-17,40591
5162,6,2,1,2011,2011-02-18,40592
5163,7,2,1,2011,2011-02-19,40593
5164,1,2,1,2011,2011-02-20,40594
5165,2,2,1,2011,2011-02-21,40595
5166,3,2,1,2011,2011-02-22,40596
5167,4,2,1,2011,2011-02-23,40597
5168,5,2,1,2011,2011-02-24,40598
5169,6,2,1,2011,2011-02-25,40599
5170,7,2,1,2011,2011-02-26,40600
5171,1,2,1,2011,2011-02-27,40601
5172,2,2,1,2011,2011-02-28,40602
5173,3,3,1,2011,2011-03-01,40603
5174,4,3,1,2011,2011-03-02,40604
5175,5,3,1,2011,2011-03-03,40605
5176,6,3,1,2011,2011-03-04,40606
5177,7,3,1,2011,2011-03-05,40607
5178,1,3,1,2011,2011-03-06,40608
5179,2,3,1,2011,2011-03-07,40609
5180,3,3,1,2011,2011-03-08,40610
5181,4,3,1,2011,2011-03-09,40611
5182,5,3,1,2011,2011-03-10,40612
5183,6,3,1,2011,2011-03-11,40613
5184,7,3,1,2011,2011-03-12,40614
5185,1,3,1,2011,2011-03-13,40615
5186,2,3,1,2011,2011-03-14,40616
5187,3,3,1,2011,2011-03-15,40617
5188,4,3,1,2011,2011-03-16,40618
5189,5,3,1,2011,2011-03-17,40619
5190,6,3,1,2011,2011-03-18,40620
5191,7,3,1,2011,2011-03-19,40621
5192,1,3,1,2011,2011-03-20,40622
5193,2,3,1,2011,2011-03-21,40623
5194,3,3,1,2011,2011-03-22,40624
5195,4,3,1,2011,2011-03-23,40625
5196,5,3,1,2011,2011-03-24,40626
5197,6,3,1,2011,2011-03-25,40627
5198,7,3,1,2011,2011-03-26,40628
5199,1,3,1,2011,2011-03-27,40629
5200,2,3,1,2011,2011-03-28,40630
5201,3,3,1,2011,2011-03-29,40631
5202,4,3,1,2011,2011-03-30,40632
5203,5,3,1,2011,2011-03-31,40633
5204,6,4,2,2011,2011-04-01,40634
5205,7,4,2,2011,2011-04-02,40635
5206,1,4,2,2011,2011-04-03,40636
5207,2,4,2,2011,2011-04-04,40637
5208,3,4,2,2011,2011-04-05,40638
5209,4,4,2,2011,2011-04-06,40639
5210,5,4,2,2011,2011-04-07,40640
5211,6,4,2,2011,2011-04-08,40641
5212,7,4,2,2011,2011-04-09,40642
5213,1,4,2,2011,2011-04-10,40643
5214,2,4,2,2011,2011-04-11,40644
